0.917500  859.00 0.0001 0.0004 0.0001 0.0861 0.0707
0.920000  844.00 0.0001 0.0003 0.0000 0.0485 0.0400
0.922500  824.00 0.0000 0.0002 0.0000 0.0285 0.0237
0.925000  825.00 0.0000 0.0001 0.0000 0.0170 0.0143
0.927500  829.40 0.0000 0.0001 0.0000 0.0104 0.0088
0.930000  829.40 0.0000 0.0001 0.0000 0.0065 0.0056
0.932500  829.80 0.0000 0.0001 0.0000 0.0044 0.0038
0.935000  817.80 0.0000 0.0003 0.0000 0.0033 0.0029
0.937500  804.60 0.0000 0.0004 0.0000 0.0023 0.0020
0.940000  804.00 0.0000 0.0007 0.0000 0.0016 0.0014
0.942500  794.00 0.0000 0.0010 0.0000 0.0012 0.0010
0.945000  784.00 0.0000 0.0007 0.0000 0.0009 0.0007
0.947500  774.00 0.0000 0.0004 0.0000 0.0007 0.0005
0.950000  764.00 0.0000 0.0002 0.0000 0.0005 0.0004
0.952500  754.00 0.0000 0.0001 0.0000 0.0004 0.0003
0.955000  744.00 0.0000 0.0001 0.0000 0.0003 0.0003
0.957500  734.00 0.0000 0.0001 0.0000 0.0003 0.0002
0.960000  724.00 0.0000 0.0001 0.0000 0.0002 0.0002
0.962500  714.00 0.0000 0.0001 0.0000 0.0002 0.0001
0.965000  704.00 0.0000 0.0001 0.0000 0.0001 0.0001
0.967500  694.00 0.0000 0.0001 0.0000 0.0001 0.0001
0.970000  684.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.972500  674.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.975000  664.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.977500  654.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.980000  644.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.982500  634.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.985000  624.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.987500  614.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.990000  604.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.992500  594.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.995000  584.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.997500  574.00 0.0000 0.0000 0.0000 0.0000 0.0000
1.000000  564.00 0.0000 0.0000 0.0000 0.0000 0.0000
